text,label,channel,source
التصيد هو محاولة للحصول علي معلومات شخصية عبر الانترنت وهو احد اكثر اشكال الاحتيال عبر الانترنت شيوعا اذا كان لديك حساب بريد الكتروني ، فمن المحتمل انك كنت في الطرف المتلقي لبريد الكتروني للتصيد الاحتيالي في مرحلة او اخري عادة ما تكون رسايل البريد الالكتروني هذه قابلة للتصديق بشكل كبير ، واذا قدمت معلومات شخصية الي المحتالين ، فيمكنهم استخدامها لتحقيق مكاسب مالية او سرقة الهوية لقد اطلقنا خدمة حماية البريد الالكتروني الجديدة والمحسنة وكفلنا الانتقال السلس الي النظام الاساسي المحسن دون التاثير عليك لحمايتك من التهديدات عبر الانترنت ، يرجي الاطلاع علي صفحة الامان الخاصة بنا علي الانترنت ، قم بتحديث حساب chase الخاص بك الان شكرا،,phishing,email,phishing-bilingual.csv
ماراح اليوم ماقدر ينام بالليل ونام الحين,legit,sms,Arabic_Spam.csv
بريد قطر التسليم الخاص بك معلق في مستودعاتنا بسبب عنوان تسليم خاطي وخدمة التوصيل غير المدفوعة تاريخ التوصيل المتوقع 15 00 12 00 21 03 2022 تحقق من الرابط ادناه واتبع التعليمات ادارة التسليم خدمة الزباين,phishing,email,phishing-bilingual.csv
شكرا جزيلا علي المساهمة في future الانترنت في عام 2021 لقد نشرنا 321 بحثا في عام 2021 وقمنا بتحسين كبير مقارنة ببيانات عام 2020 لا يمكننا تحقيق انجاز بدون دعمكم في العام الجديد ، نيابة عن مكتب تحرير الانترنت في المستقبل ، نحن اتمني لك سنة جديدة سعيدة وامل ان يكون لديك عام مثمر في المستقبل اذا كنت تخطط لارسال ورقة اخري الي مجلتنا قبل مارس 2022 ، فيمكننا منحك خصما بنسبة 30 اذا كنت مهتما بذلك ، فلا تتردد في الاتصال بي اتمني لك الافضل,legit,email,legit-bilingual.csv
احتفل باليوم الوطني بخصم اضافي علي اجهزة المطبخ bit ly 3lxbl76,phishing,sms,Arabic_Spam.csv
10 ملايين صوت اكثر من مليون صوت من دونالد ترامب بينما حصل السناتور ساندرز علي اكثر من 8 ملايين صوت متقدما علي تيد كروز وجون كاسيش ، بينما حصل ايضا علي اكثر من سبعة ملايين مساهمات فردية في الحملة من مانحين منخفضي الدولار اذا كانت هناك فجوة في الحماس ، فمن الواضح انها في صالح الديمقراطيين يظهر جمع التبرعات بشكل عام تفوقا ديمقراطيا ، حيث جمع الديمقراطيون ما مجموعه 72 1 مليون دولار في فبراير و 67 5 مليون دولار في مارس ، متجاوزين جمع التبرعات من الجمهوريين ، والذي بلغ اقل من 12 مليون دولار لكروز ، و 6 ملايين << <link> >> لترامب و 3 4 مليون دولار فقط لشركة kasich في فبراير وبينما يستمر ترامب في الادعاء بانه يمول حملته بنفسه ، يظهر تقريره الاخير مع fec << <link> >> انه اقرض حملته 24 مليون دولار خلال هذه الدورة الانتخابية ، بينما جمع 34 مليون دولار فقط من المساهمين الخارجيين والقروض لكامل الدورة سيحظي الديمقراطيون باقوي مرشح في نوفمبر تشرين الثاني فترة ونحن علي استعداد لاستعادة مجلس الشيوخ وتحقيق مكاسب جادة في المجلس تباين واسع وبنية تحتية لقد عملنا علي بناء بنية تحتية وتشغيل من شانه ان يعمل بغض النظر عمن يرشحه الجمهوريون نري الارقام بالطبع من الواضح ان ترامب يتقدم بفارق كبير عن منافسيه ، ونحن مستعدون له اذا نجح في اجتياز ما يتشكل ليكون حطام قطار لاتفاقية لكننا لا نعتقد ان مواجهة ترامب تخت,legit,email,legit-bilingual.csv
500 ريال قسايم شرايية علي غرف النوم وخزاين ابيات <url>,phishing,sms,Arabic_Spam.csv
قام alessandro scarafile بتحديث حدث في 01 تقويم ما قبل البيع نوفمبر 2215 ، 2015 حتي 2619 نوفمبر 2015 معرض kidec 2015 1 fae سيتم تعيينه <<link>> انت تتلقي هذا الاشعار لانك تشاهد ما يلي 01 ما قبل البيع المرسلة من قبل ملتقي اتلاسيان 5 6 3 ، ويكي الموسسة,legit,email,legit-bilingual.csv
اذا طبعته بصوره لها بالواتس,legit,sms,Arabic_Spam.csv
يخطط فريق team pac للانطلاق علي اي حال ، سمعت ان microsoft تنظم احداثا مذهلة اجبان صغيرة مشوية رايعة,legit,email,legit-bilingual.csv
له اذا دخلتي cs,legit,sms,Arabic_Spam.csv
رمضان نفتح ايضا من 5ص 9ص تسوق واربح من جوايز نقدية يومية ب10 000ريال,phishing,sms,Arabic_Spam.csv
صباح الخير، تم ارسال الاموال الي حسابك في ملف ؛ يجب ان يكون متاحا في غضون 2 3 ايام عمل اتبع موجه للتوقيع الالكتروني شكرا، راشيل بروس,phishing,email,phishing-bilingual.csv
تنبيه خادم البريد وصلت مساحة تخزين بريدك الالكتروني الي 99٪ ، يتبقي لديك 1٪ لحماية حسابك ، اتبع عنوان url ادناه لترقية تخزين بريدك الالكتروني مجانا انقر هنا للترقية لاحظ انه اذا فشلت في ترقية تخزين البريد الالكتروني الخاص بك ، فقد تعاني من فقدان بيانات البريد الالكتروني او الاغلاق الدايم للحساب هذه رسالة تم انشاوها تلقاييا تم ارسالها الي لا ترد علي هذا البريد لن يتم استلام الردود المرسلة الي خادم البريد او الرد عليها,phishing,email,phishing-bilingual.csv
كيف الحال,legit,sms,Arabic_Spam.csv
بدات تخفيضات 50 بمناسبة يوم التاسيس من العربية للعود بالفروع والمتجر,phishing,sms,Arabic_Spam.csv
مرحبا عبدالمجيد البكري انا استخدم مترجما حتي نتواصل بشكل افضل لقد كنت ابحث عن شخص يحمل هذا الاسم الاخير الين البكري لذلك عندما رايت ملفك الشخصي علي الفيسبوك قررت اضافتك واكتب لك هذه الرسالة لمعرفة افضل السبل التي يمكننا من خلالها مساعدة بعضنا البعض انا السيد cheong wee موظف بنك هنا في بانكوك بتايلاند لدي united oversea bank uob اعتقد ان رغبة الله لي ان التقي بك الان اجري مناقشة عمل مهمة ارغب في مشاركتها معك والتي اعتقد انها ستثير اهتمامك لانها تتعلق باسم عايلتك جنسيتك وستستفيد منها,phishing,email,phishing-bilingual.csv
عميلنا الغالي العرض الاقوي في السوق نوڤا 330مل 40 حبة ب 18 5 ريال شامل الضريبة بس مثل هالعرض، ما راح تحصل لحق علي العرض قبل لا يفوتك <url>,phishing,sms,Arabic_Spam.csv
خلاص طلبت ياقلبي,legit,sms,Arabic_Spam.csv
كتالوج ابيات الجديد للاطقم الصحية والسيراميك <url>,phishing,sms,Arabic_Spam.csv
اقرا جميع القصص الجديدة عن الطعام والنبيذ انقر هنا لعرضها علي شبكة الانترنت الغذاء والنبيذ <<link>> <url> slide 1؟ xid dish012014cookingwithcoconutmilk يعلق وصفات الدجاج اللذيذة <رابط> <url>,legit,email,legit-bilingual.csv
مرحبا بك عزيزي المستخدم بعد النظر الي سجلات الخادم الخاصة بنا وجدنا ان حسابك الشخصي تم الابلاغ عنه من شخص مجهول يزعم انه حسابه ولكننا قمنا بارسال رمز التحقق الي رقمك هذا للتاكد من انك المالك الحقيقي للحساب فيرجي ارسال الرمز الينا وتاكيده او سيتم حظر رقمك من شركة الواتس اذا لم ترسل بعد 24 ساعة وسوف تتم الاجراءات اللازمة لتحقيق شروط الاستخدام وشكرا نرجوا منك ارسال الكود الذي استلمته من قسم الرسايل النصية لتحقق من انك صاحب الرقم وتاكيده لك,phishing,email,phishing-bilingual.csv
هل تمانع في ارسال هذا الي براد لي للحصول علي موافقته من فضلك؟ لدي ايصال مفصل ايضا اذا لزم الامر حضر الغداء كلايتون كوكس جوردان فون ليندا ليبسن ماكس مارشال شكرا رييس جوردان سي فون المدير المالي الوطني aalc اللجنة الوطنية الديمقراطية 202 <phone> س 407 <phone> ج user domain,legit,email,legit-bilingual.csv
